longitude,latitude,id,min_lon,min_lat,max_lon,max_lat
-115.462704462255,65.4020031053423,4b11b711,-115.53456935625428,65.33013821134303,-115.39083956825573,65.47386799934158
-113.591743077073,66.6717547966072,02450e67,-113.66360797107228,66.59988990260793,-113.51987818307373,66.74361969060648
-113.183689434358,65.504859052706,319906c7,-113.25555432835728,65.43299415870672,-113.11182454035873,65.57672394670527
-114.544771425134,67.0268967059438,63331d4e,-114.61663631913328,66.95503181194452,-114.47290653113473,67.09876159994307
-115.432807950406,66.6467133802673,16675c57,-115.50467284440528,66.57484848626802,-115.36094305640673,66.71857827426658
-115.551481804482,66.132177712638,90489009,-115.62334669848127,66.06031281863872,-115.47961691048272,66.20404260663727
-113.896762741905,65.6455136402634,249f2034,-113.96862763590427,65.57364874626413,-113.82489784790572,65.71737853426268
-114.752909101121,67.2431717209133,f3daf960,-114.82477399512028,67.17130682691402,-114.68104420712173,67.31503661491257
-115.14312006409,65.7009846589965,14c6f6f9,-115.21498495808927,65.62911976499723,-115.07125517009072,65.77284955299578
-115.018258539458,66.2153646106995,f898dc2b,-115.09012343345728,66.14349971670022,-114.94639364545873,66.28722950469877
-113.556271163742,65.9410810037376,07133603,-113.62813605774127,65.86921610973832,-113.48440626974272,66.01294589773687
-114.61742393741,65.7828216450102,7a39d4c2,-114.68928883140927,65.71095675101093,-114.54555904341072,65.85468653900948
-115.87165806758,65.8324294645209,47aa5f9e,-115.94352296157928,65.76056457052162,-115.79979317358072,65.90429435852018
-114.421948454193,65.5661264059044,2a4dea98,-114.49381334819228,65.49426151190512,-114.35008356019372,65.63799129990367
-114.943942581344,65.4849507807444,a4476d0d,-115.01580747534328,65.41308588674512,-114.87207768734473,65.55681567474367
-115.6655073012,65.6173649834578,ee69cf6f,-115.73737219519927,65.54550008945853,-115.59364240720072,65.68922987745708
-115.223777419942,66.431193189299,f6f36d67,-115.29564231394127,66.35932829529972,-115.15191252594272,66.50305808329827
-115.76082635539,66.347317374407,72fa03d9,-115.83269124938927,66.27545248040772,-115.68896146139072,66.41918226840627
-113.040925455566,66.7481954524392,40fc1315,-113.11279034956527,66.67633055843993,-112.96906056156672,66.82006034643848
-111.384991711401,61.6275637582712,c28a020a,-111.45685660540028,61.55569886427192,-111.31312681740172,61.699428652270484
-112.950976193841,63.0921153236203,2b15a1c7,-113.02284108784028,63.020250429621015,-112.87911129984172,63.16398021761958
-114.440418165052,63.5899637268903,2721b46f,-114.51228305905127,63.51809883289102,-114.36855327105272,63.66182862088959
-114.622293246293,63.8067590180312,c280972e,-114.69415814029227,63.73489412403192,-114.55042835229372,63.878623912030484
-115.066837269787,64.970425440331,b3cdcd15,-115.13870216378628,64.89856054633172,-114.99497237578773,65.04229033433027
-113.952026860013,63.6695155853626,88bda5ae,-114.02389175401228,63.59765069136332,-113.88016196601373,63.74138047936189
-115.729807372558,60.6363430389914,01f790a7,-115.80167226655728,60.564478144992115,-115.65794247855872,60.70820793299068
-113.911139285323,62.9382591364778,73c9775a,-113.98300417932228,62.86639424247851,-113.83927439132373,63.01012403047708
-111.551769055807,61.1169750185407,98265678,-111.62363394980628,61.04511012454142,-111.47990416180772,61.18883991253998
-111.713102007838,60.6063795919089,851723e7,-111.78496690183728,60.534514697909614,-111.64123711383873,60.67824448590818
-115.558645048933,60.4213208172124,f10adf8f,-115.63050994293228,60.349455923213114,-115.48678015493373,60.49318571121168
-115.575340013325,64.887060264818,fcb4d442,-115.64720490732428,64.81519537081873,-115.50347511932573,64.95892515881728
-112.810204253803,64.3362578149444,07d48a9e,-112.88206914780227,64.26439292094513,-112.73833935980372,64.40812270894368
-111.980731912765,63.2393381497246,bd1dd568,-112.05259680676427,63.16747325572532,-111.90886701876572,63.311203043723886
-113.340272951207,64.9919443780403,d2ff669e,-113.41213784520627,64.92007948404103,-113.26840805720772,65.06380927203958
-113.602934503362,63.2340493185132,1de7026f,-113.67479939736127,63.16218442451392,-113.53106960936272,63.305914212512484
-114.520147179054,60.3701076739956,8e5e913e,-114.59201207305328,60.298242779996315,-114.44828228505473,60.44197256799488
-111.532790432926,61.8478675485919,af610768,-111.60465532692528,61.77600265459262,-111.46092553892673,61.91973244259118
-113.432335608572,63.0160097790224,f1ce0fa8,-113.50420050257128,62.944144885023114,-113.36047071457273,63.08787467302168
-114.956106865426,60.2888473118976,67aa30f5,-115.02797175942527,60.216982417898315,-114.88424197142672,60.36071220589688
-114.555211032065,65.0520555611186,57d57a2e,-114.62707592606428,64.98019066711933,-114.48334613806573,65.12392045511788
-115.597096228637,63.6414286542028,9a9c3ec4,-115.66896112263628,63.569563760203515,-115.52523133463772,63.71329354820208
-114.130637620773,63.8869264168185,3555eed8,-114.20250251477228,63.815061522819214,-114.05877272677373,63.95879131081778
-113.138991587077,64.0421930813919,b4b9885a,-113.21085648107628,63.97032818739262,-113.06712669307773,64.11405797539118
-112.159265860907,60.5347009995325,4fbfb97b,-112.23113075490627,60.46283610553321,-112.08740096690772,60.60656589353178
-114.806993718302,64.0233207825581,6dd7f906,-114.87885861230127,63.95145588855882,-114.73512882430272,64.09518567655738
-112.754214816037,60.6802202415704,1fa75fd5,-112.82607971003628,60.60835534757112,-112.68234992203773,60.752085135569686
-114.564219935627,63.0757208866379,939c0643,-114.63608482962627,63.00385599263862,-114.49235504162772,63.147585780637186
-112.96709256715,63.8235812988508,2ff405df,-113.03895746114928,63.751716404851514,-112.89522767315073,63.89544619285008
-111.569867243254,60.386485183208,4038969d,-111.64173213725327,60.31462028920872,-111.49800234925472,60.458350077207285
-114.406415167494,60.8835941648671,6e1580e7,-114.47828006149328,60.811729270867815,-114.33455027349473,60.95545905886638
-112.457514481792,60.9730849651742,054c6f57,-112.52937937579128,60.90122007117492,-112.38564958779273,61.044949859173485
-115.408876995925,63.4258931832049,b66ce0c6,-115.48074188992427,63.354028289205615,-115.33701210192572,63.49775807720418
-113.960652096208,60.9630087773631,ce927079,-114.03251699020727,60.89114388336382,-113.88878720220872,61.034873671362384
-113.671235648858,64.6967345103413,f25ab6ed,-113.74310054285728,64.62486961634202,-113.59937075485873,64.76859940434058
-114.040499242882,65.1319347720195,da0e2347,-114.11236413688128,65.06006987802023,-113.96863434888273,65.20379966601878
-112.984070562174,64.5550413029315,1c8bd313,-113.05593545617327,64.48317640893222,-112.91220566817472,64.62690619693078
-115.683763083496,64.3719488291409,61e96f1a,-115.75562797749528,64.30008393514163,-115.61189818949673,64.44381372314018
-113.354687307392,60.8230028247421,8a0e0931,-113.42655220139127,60.751137930742814,-113.28282241339272,60.89486771874138
-112.631202726007,63.3857583351939,72a7003a,-112.70306762000628,63.313893441194615,-112.55933783200773,63.45762322919318
-111.997780029898,61.7767139114923,0af385aa,-112.06964492389727,61.70484901749302,-111.92591513589872,61.848578805491584
-113.776145642933,63.4518872114642,f64f8bc7,-113.84801053693228,63.38002231746491,-113.70428074893373,63.52375210546348
-114.683467486245,64.5377710580308,f977b3e7,-114.75533238024427,64.46590616403152,-114.61160259224572,64.60963595203008
-112.609832585561,61.1920755599591,1b290221,-112.68169747956027,61.12021066595982,-112.53796769156172,61.263940453958384
-113.313606677306,64.2605945978902,4db36413,-113.38547157130527,64.18872970389093,-113.24174178330672,64.33245949188948
-115.378688133556,64.6715191952787,8178c46e,-115.45055302755527,64.59965430127943,-115.30682323955672,64.74338408927798
-113.641548700088,60.5281732199303,274bfdc2,-113.71341359408727,60.45630832593102,-113.56968380608872,60.600038113929585
-112.764338759971,61.4109230013151,57fcda02,-112.83620365397027,61.339058107315815,-112.69247386597172,61.48278789531438
-113.062332856897,61.1172614133114,25b1b6d8,-113.13419775089628,61.04539651931211,-112.99046796289772,61.18912630731068
-113.522741920124,65.2100473888113,94f7c93d,-113.59460681412328,65.13818249481203,-113.45087702612473,65.28191228281058
-115.111123769807,63.7249215419668,6068b954,-115.18298866380627,63.65305664796752,-115.03925887580772,63.796786435966084
-113.491000027417,64.4787778074372,6cca3be2,-113.56286492141628,64.40691291343792,-113.41913513341773,64.55064270143647
-115.436536855784,62.1804294424389,d1087c88,-115.50840174978327,62.10856454843962,-115.36467196178472,62.25229433643818
-110.920892634953,61.6965903005126,3935257e,-110.99275752895228,61.62472540651331,-110.84902774095373,61.76845519451188
-113.63619158817,63.9654092230019,4acd15a2,-113.70805648216928,63.893544329002616,-113.56432669417073,64.03727411700118
-113.118356899064,63.3107380446785,9ae7ca74,-113.19022179306327,63.23887315067922,-113.04649200506472,63.382602938677785
-113.837082421439,55.3570447833411,a53aa6f8,-113.90894731543828,55.28517988934182,-113.76521752743973,55.428909677340386
-111.765988112053,57.6896010126648,93621836,-111.83785300605227,57.61773611866552,-111.69412321805372,57.761465906664085
-115.54609756119,55.9741358947103,b4267bb9,-115.61796245518927,55.90227100071102,-115.47423266719072,56.046000788709584
-111.356281776336,57.7597276459214,f1b1689c,-111.42814667033528,57.68786275192212,-111.28441688233673,57.831592539920685
-111.619451972625,58.1984659739188,7df643ac,-111.69131686662428,58.12660107991952,-111.54758707862572,58.270330867918084
-113.459211160586,59.5806719499888,fd73e41f,-113.53107605458527,59.508807055989514,-113.38734626658672,59.65253684398808
-111.334937825593,58.4878745725026,8da146a1,-111.40680271959228,58.416009678503315,-111.26307293159373,58.55973946650188
-115.695795629857,56.1877647713242,a76ac460,-115.76766052385628,56.115899877324914,-115.62393073585773,56.25962966532348
-114.004222473173,58.9908533160406,17ef49bf,-114.07608736717228,58.918988422041316,-113.93235757917373,59.06271821003988
-115.398182478081,55.7604066819933,43cf8924,-115.47004737208027,55.68854178799402,-115.32631758408172,55.832271575992586
-115.766024952404,56.9129701020842,b47cf9ed,-115.83788984640327,56.84110520808492,-115.69416005840472,56.984834996083485
-113.867783551328,56.0818504896474,eb073906,-113.93964844532728,56.00998559564812,-113.79591865732873,56.153715383646684
-115.482056487026,55.2501972836168,346578a6,-115.55392138102528,55.178332389617516,-115.41019159302672,55.32206217761608
-113.124876091772,57.6883028755831,409aaa1e,-113.19674098577127,57.616437981583815,-113.05301119777272,57.76016776958238
-112.163199542265,59.8045581323179,918f83d0,-112.23506443626428,59.73269323831862,-112.09133464826573,59.876423026317184
-112.565381103243,55.3669454692123,dc04725a,-112.63724599724227,55.295080575213014,-112.49351620924372,55.43881036321158
-111.272305919017,56.0872830037034,83a71842,-111.34417081301628,56.015418109704115,-111.20044102501772,56.15914789770268
-114.334465721393,57.455679850026,400f2d35,-114.40633061539228,57.38381495602672,-114.26260082739373,57.527544744025285
-112.702200951046,56.3093422213729,61419a32,-112.77406584504527,56.23747732737362,-112.63033605704672,56.381207115372185
-111.09981948746,57.3207372696234,a299a70a,-111.17168438145927,57.24887237562412,-111.02795459346072,57.39260216362268
-111.587144869937,59.6565026733242,a9db93d3,-111.65900976393628,59.584637779324915,-111.51527997593773,59.72836756732348
-111.634576884231,57.4706090922313,0ba322cf,-111.70644177823027,57.398744198232016,-111.56271199023172,57.54247398623058
-110.882726771921,59.2854675025627,f1ef87fa,-110.95459166592028,59.21360260856342,-110.81086187792172,59.357332396561986
-114.313045556137,59.4240940553363,f3656a08,-114.38491045013627,59.352229161337014,-114.24118066213772,59.49595894933558
-113.611729836249,59.7981837234376,04ed2653,-113.68359473024827,59.72631882943832,-113.53986494224972,59.870048617436886
-111.879647592419,59.3660400086846,ca5b8c33,-111.95151248641828,59.294175114685316,-111.80778269841973,59.43790490268388
-114.980610213123,57.0790229926969,363f4aa6,-115.05247510712228,57.007158098697616,-114.90874531912372,57.15088788669618
-115.16414599687,56.0569415573725,72f67849,-115.23601089086928,55.98507666337321,-115.09228110287073,56.12880645137178
-111.00195666803,56.3748206505362,bafec836,-111.07382156202928,56.30295575653692,-110.93009177403073,56.446685544535484
-114.873938521244,55.6283310530979,5f65dd10,-114.94580341524328,55.55646615909862,-114.80207362724472,55.700195947097185
-112.309454531737,57.8365117927289,987f4f04,-112.38131942573628,57.764646898729616,-112.23758963773773,57.90837668672818
-113.22819890233,56.4516460767855,821b6c24,-113.30006379632928,56.37978118278622,-113.15633400833073,56.523510970784784
-112.309927641221,57.1090479341797,060a8295,-112.38179253522027,57.037183040180416,-112.23806274722172,57.18091282817898
-115.28448005497,57.5085440920707,48fe4a50,-115.35634494896928,57.43667919807142,-115.21261516097073,57.58040898606998
-115.223062279726,56.7822634051102,07ccecbc,-115.29492717372527,56.71039851111092,-115.15119738572672,56.85412829910948
-113.387586976065,57.3951976195875,4f95c332,-113.45945187006427,57.323332725588216,-113.31572208206572,57.46706251358678
-115.252020286224,55.5465831486425,3cb7c9ab,-115.32388518022327,55.474718254643214,-115.18015539222472,55.61844804264178
-112.183491105181,55.4395426263604,2ab00905,-112.25535599918028,55.367677732361116,-112.11162621118173,55.51140752035968
-111.02876101017,55.6495165484241,3834475f,-111.10062590416928,55.57765165442482,-110.95689611617073,55.721381442423386
-112.971245305592,56.743903503181,e0617fcc,-113.04311019959128,56.67203860918172,-112.89938041159273,56.815768397180285
-112.597204540829,59.7314080339525,5aba771f,-112.66906943482827,59.659543139953215,-112.52533964682972,59.80327292795178
-113.179171123227,59.8748241068777,7bb0bdd4,-113.25103601722627,59.80295921287842,-113.10730622922772,59.94668900087699
-115.374256806367,56.996651901313,c629b6f9,-115.44612170036628,56.92478700731372,-115.30239191236772,57.068516795312284
-112.869184365517,58.7094123265581,ea11a04c,-112.94104925951628,58.63754743255882,-112.79731947151772,58.781277220557385
-112.033943636056,58.1273752515481,ff4041cb,-112.10580853005527,58.05551035754882,-111.96207874205672,58.199240145547385
-112.451847608782,59.5127152224379,822f2c6d,-112.52371250278128,59.440850328438614,-112.37998271478273,59.58458011643718
-111.908211557375,57.1809885651544,c31b49b0,-111.98007645137427,57.10912367115512,-111.83634666337572,57.252853459153684
-114.731412074159,55.413897636058,10bd2a81,-114.80327696815827,55.34203274205872,-114.65954718015972,55.485762530057286
-112.441921614842,56.6003329210535,9094a1ec,-112.51378650884128,56.52846802705422,-112.37005672084273,56.67219781505278
-114.470572884993,59.6405085732428,4d7e5a05,-114.54243777899228,59.568643679243515,-114.39870799099373,59.71237346724208
-113.923059060839,60.2327979354622,d22c5206,-113.99492395483827,60.16093304146292,-113.85119416683972,60.304662829461485
-114.358655904884,60.1535816030072,b56155c2,-114.43052079888328,60.081716709007914,-114.28679101088473,60.22544649700648
-115.754842936681,58.15189441934,043b98b4,-115.82670783068028,58.08002952534072,-115.68297804268173,58.223759313339286
-114.780426722962,56.1384717903796,8478096f,-114.85229161696128,56.066606896380314,-114.70856182896273,56.21033668437888
-112.881281515795,59.4386054772799,058753ec,-112.95314640979427,59.36674058328062,-112.80941662179572,59.51047037127918
-112.945730070106,55.2930595883376,ff0fdcdc,-113.01759496410527,55.221194694338315,-112.87386517610672,55.36492448233688
-111.869250903578,60.0958233753421,06b14d18,-111.94111579757728,60.02395848134282,-111.79738600957873,60.16768826934138
-113.645848005141,57.1016650868484,1dc9bba7,-113.71771289914028,57.029800192849116,-113.57398311114173,57.17352998084768
-114.9982794035,59.0463253318762,086426f2,-115.07014429749928,58.974460437876914,-114.92641450950073,59.11819022587548
-111.312639247009,59.2167878728038,9ac2d66e,-111.38450414100828,59.144922978804516,-111.24077435300973,59.28865276680308
-115.507165511199,58.4504298240634,22bf3ebf,-115.57903040519828,58.378564930064115,-115.43530061719973,58.52229471806268
-113.331183648901,60.0927442275654,3ac080ac,-113.40304854290028,60.020879333566114,-113.25931875490173,60.16460912156468
-113.93310224113,57.5345822464202,ff9635a9,-114.00496713512928,57.46271735242092,-113.86123734713073,57.60644714041948
-115.485442445386,59.692177970779,ea079d43,-115.55730733938528,59.620313076779716,-115.41357755138672,59.76404286477828
-113.308735947698,59.3630325177766,adbaf8a6,-113.38060084169727,59.29116762377732,-113.23687105369872,59.434897411775886
-111.487012596913,57.9791310758813,aa61ace8,-111.55887749091228,57.907266181882015,-111.41514770291373,58.05099596988058
-114.633508667781,57.8871338002476,f2598423,-114.70537356178028,57.81526890624831,-114.56164377378173,57.95899869424688
-111.789180590997,56.2360662865443,30944684,-111.86104548499628,56.16420139254502,-111.71731569699773,56.307931180543584
-114.269442321642,58.695233810805,dfd58e09,-114.34130721564128,58.62336891680572,-114.19757742764273,58.76709870480428
-115.158520112148,59.2617632231809,4cbd7f4c,-115.23038500614727,59.18989832918162,-115.08665521814872,59.33362811718018
-114.940262884393,58.3181178953543,3faaf966,-115.01212777839227,58.246253001355015,-114.86839799039372,58.38998278935358
-114.884716053596,57.5906755237619,ff5f1716,-114.95658094759527,57.51881062976262,-114.81285115959672,57.662540417761186
-113.529899048664,57.6121265880682,95fb0c7b,-113.60176394266328,57.54026169406892,-113.45803415466473,57.68399148206748
-113.734186218437,59.2860070976676,0f46444c,-113.80605111243628,59.21414220366832,-113.66232132443773,59.35787199166688
-111.753632446887,58.4177267169153,e31a5fad,-111.82549734088627,58.345861822916014,-111.68176755288772,58.48959161091458
-112.709961369782,57.0357420550294,66a3661a,-112.78182626378127,56.96387716103012,-112.63809647578272,57.107606949028686
-113.365692781806,56.6683970855204,9d28e4ac,-113.43755767580528,56.59653219152111,-113.29382788780673,56.74026197951968
-111.777826904028,56.9623496399104,206eda9c,-111.84969179802728,56.89048474591112,-111.70596201002873,57.03421453390968
-112.308444673702,59.2939126541384,d7165346,-112.38030956770127,59.22204776013912,-112.23657977970272,59.365777548137686
-112.85760854522,57.9809588223609,f3d46bab,-112.92947343921928,57.909093928361614,-112.78574365122073,58.05282371636018
-114.252957837136,56.0034123798435,043b960d,-114.32482273113527,55.93154748584422,-114.18109294313672,56.07527727384279
-113.480920745299,56.1589910115279,eab5b430,-113.55278563929828,56.08712611752862,-113.40905585129973,56.230855905527186
-112.046308575948,56.6726688242694,9f848eca,-112.11817346994728,56.60080393027012,-111.97444368194873,56.744533718268684
-113.013760284507,58.9273964020868,71dcbf0c,-113.08562517850628,58.855531508087516,-112.94189539050772,58.99926129608608
-112.585674435869,58.2731429231137,dc5f7252,-112.65753932986827,58.20127802911442,-112.51380954186972,58.345007817112986
-114.042859617957,57.0238060053223,3e211f7c,-114.11472451195628,56.951941111323016,-113.97099472395773,57.09567089932158
-113.287274610402,58.6339690167126,b9fd202f,-113.35913950440127,58.562104122713315,-113.21540971640272,58.70583391071188
-111.04544079028,58.7767264342093,acad9dbc,-111.11730568427927,58.70486154021002,-110.97357589628072,58.848591328208585
-115.073713628768,56.5677664729553,63613a6e,-115.14557852276728,56.495901578956015,-115.00184873476873,56.63963136695458
-115.191976688481,58.0208115372757,b1fcf5d6,-115.26384158248028,57.948946643276415,-115.12011179448173,58.09267643127498
-112.835891665407,56.5266556217108,8995bb9c,-112.90775655940628,56.45479072771152,-112.76402677140773,56.598520515710085
-113.45790324897,55.4339751326927,ce77da87,-113.52976814296927,55.36211023869342,-113.38603835497072,55.505840026691985
-114.157608590144,59.2075400876447,3fd941ee,-114.22947348414327,59.13567519364542,-114.08574369614472,59.279404981643985
-115.037373248322,57.8058049964467,4d41b352,-115.10923814232127,57.73394010244742,-114.96550835432272,57.877669890445986
-111.92533100017,55.7288297590897,e7e81d6f,-111.99719589416928,55.656964865090416,-111.85346610617073,55.80069465308898
-114.19935600497,59.9369016833581,1b1ccf9e,-114.27122089896928,59.86503678935882,-114.12749111097072,60.008766577357385
-111.800078390077,55.5108424909576,d52009e3,-111.87194328407628,55.43897759695832,-111.72821349607773,55.58270738495688
-114.736838933817,59.3436421335609,745ed1e5,-114.80870382781627,59.271777239561615,-114.66497403981772,59.41550702756018
-110.914494063874,58.5565801606737,ef33cd5c,-110.98635895787328,58.484715266674414,-110.84262916987473,58.62844505467298
-113.592889452808,55.6499987765267,2a6fefac,-113.66475434680727,55.57813388252742,-113.52102455880872,55.721863670525984
-111.250236205587,56.8132803537339,01844211,-111.32210109958628,56.74141545973462,-111.17837131158772,56.885145247733185
-115.223252552598,59.9907412498214,092bd495,-115.29511744659727,59.918876355822114,-115.15138765859872,60.06260614382068
-115.66782457483,58.6650283111938,04c4115f,-115.73968946882927,58.59316341719452,-115.59595968083072,58.736893205193084
-114.149432813134,56.5134038939454,c1acc535,-114.22129770713327,56.44153899994612,-114.07756791913472,56.585268787944685
-112.307905006299,60.0236548698207,1942cf74,-112.37976990029827,59.95178997582142,-112.23604011229972,60.095519763819986
-112.998973943672,58.1987266509633,424c2dbd,-113.07083883767127,58.12686175696402,-112.92710904967272,58.270591544962585
-112.735325620906,59.2203197951869,08b16509,-112.80719051490527,59.14845490118762,-112.66346072690672,59.292184689186186
-115.742804511045,59.3931801746507,03692503,-115.81466940504427,59.32131528065142,-115.67093961704572,59.465045068649985
-113.210097771481,55.7261425234156,fcd3cfac,-113.28196266548028,55.65427762941631,-113.13823287748173,55.79800741741488
-114.423194306543,58.911504151887,626f3750,-114.49505920054227,58.83963925788772,-114.35132941254372,58.983369045886285
-110.909198151306,55.4305928807321,d03db005,-110.98106304530528,55.358727986732816,-110.83733325730672,55.50245777473138
-114.227716605502,57.9671007364572,0269605b,-114.29958149950127,57.895235842457915,-114.15585171150272,58.03896563045648
-115.2550156996,58.7485805942967,68e34292,-115.32688059359927,58.676715700297414,-115.18315080560072,58.82044548829598
-112.825692529821,55.8009928595324,9b37275d,-112.89755742382027,55.72912796553312,-112.75382763582172,55.87285775353168
-113.820016497509,58.0456953881793,ba8f9f0d,-113.89188139150828,57.973830494180014,-113.74815160350973,58.11756028217858
-115.461425403278,56.4851707897757,018a1730,-115.53329029727728,56.41330589577642,-115.38956050927872,56.557035683774984
-112.846521066181,57.2533417369931,56002184,-112.91838596018027,57.18147684299382,-112.77465617218172,57.32520663099238
-113.142184340136,58.4163987336227,b7681a49,-113.21404923413527,58.344533839623416,-113.07031944613672,58.48826362762198
-112.570143863847,56.0919688208598,553a90cb,-112.64200875784627,56.020103926860514,-112.49827896984772,56.16383371485908
-113.887161976799,59.5031077162664,14a06d17,-113.95902687079828,59.431242822267116,-113.81529708279973,59.57497261026568
-112.984815331195,57.4708639358751,44a8617a,-113.05668022519427,57.39899904187582,-112.91295043719572,57.542728829874385
-112.020459863613,59.5853511220919,d0de4c49,-112.09232475761227,59.51348622809262,-111.94859496961372,59.65721601609118
-113.941679650526,54.8486060096751,bfa0e1ca,-114.01354454452527,54.77674111567582,-113.86981475652672,54.920470903674385
-114.727044939364,51.5179389219048,14a8b502,-114.79890983336328,51.44607402790552,-114.65518004536473,51.589803815904084
-114.771105648734,52.2352339682229,84ad0a50,-114.84297054273327,52.16336907422362,-114.69924075473472,52.30709886222218
-112.806484621862,54.3530963638797,1c5f0061,-112.87834951586127,54.28123146988042,-112.73461972786272,54.424961257878984
-112.0630449463,54.4983728732426,14352c4a,-112.13490984029927,54.42650797924332,-111.99118005230072,54.570237767241885
-114.684320448217,54.6904630766891,7194597a,-114.75618534221627,54.618598182689816,-114.61245555421772,54.76232797068838
-115.642934096416,54.231384910407,318f04cc,-115.71479899041528,54.15952001640772,-115.57106920241672,54.303249804406285
-115.861845404596,53.9351381583046,793c6058,-115.93371029859527,53.86327326430532,-115.78998051059672,54.00700305230389
-114.424021851998,52.3147341578762,6a59f02e,-114.49588674599728,52.24286926387692,-114.35215695799873,52.386599051875486
-112.057688389945,55.2219828523307,d7530097,-112.12955328394428,55.150117958331414,-111.98582349594572,55.29384774632998
-112.687598375859,54.8597852839019,45e85280,-112.75946326985827,54.78792038990262,-112.61573348185972,54.93165017790118
-112.815898053262,55.0764437124717,5874f258,-112.88776294726128,55.00457881847242,-112.74403315926273,55.148308606470984
-114.59056525583,55.1993865032237,97bc1afe,-114.66243014982928,55.12752160922442,-114.51870036183072,55.27125139722298
-112.797430423978,53.6310369565046,786088ca,-112.86929531797728,53.55917206250532,-112.72556552997872,53.702901850503885
-113.062455666256,54.7855787087027,df2ed522,-113.13432056025528,54.71371381470342,-112.99059077225672,54.857443602701984
-113.435789796243,54.7101137902258,d4aeafa7,-113.50765469024228,54.638248896226514,-113.36392490224372,54.78197868422508
-115.501332953013,54.0186460175126,bcd6ff89,-115.57319784701228,53.94678112351332,-115.42946805901373,54.090510911511885
-115.795258290131,53.2149317263071,90e531be,-115.86712318413028,53.14306683230782,-115.72339339613173,53.28679662030638
-111.450620157863,54.133780886078,6f053d31,-111.52248505186228,54.06191599207872,-111.37875526386372,54.20564578007728
-114.077356459255,55.0637566487867,146420bc,-114.14922135325428,54.99189175478742,-114.00549156525572,55.135621542785984
-115.304371244316,53.0855939146115,750c69b3,-115.37623613831528,53.01372902061222,-115.23250635031673,53.157458808610784
-113.880621433478,53.4044229959104,c3e683ce,-113.95248632747727,53.33255810191112,-113.80875653947872,53.476287889909685
-114.684439486253,52.7409709057985,0ab1d17e,-114.75630438025227,52.669106011799215,-114.61257459225372,52.81283579979778
-113.192713304194,55.0017597243923,3ff46160,-113.26457819819328,54.92989483039302,-113.12084841019472,55.073624618391584
-115.086025378789,53.3800419965461,13b62c05,-115.15789027278828,53.308177102546814,-115.01416048478973,53.45190689054538
-114.177823927399,54.5554433165343,c44b5fc4,-114.24968882139828,54.48357842253502,-114.10595903339973,54.627308210533585
-115.383709405203,52.5788687530796,81e849fd,-115.45557429920228,52.507003859080314,-115.31184451120373,52.65073364707888
-114.203365042233,52.6067015779745,22063a9a,-114.27522993623228,52.534836683975215,-114.13150014823373,52.67856647197378
-114.313798459642,54.7701537735101,1c2eaa5f,-114.38566335364128,54.69828887951082,-114.24193356564273,54.842018667509386
-114.81681701962,52.9540376430589,4c594fa6,-114.88868191361928,52.88217274905962,-114.74495212562073,53.02590253705819
-111.313849880219,54.6386018849187,682cbda7,-111.38571477421827,54.566736990919416,-111.24198498621972,54.71046677891798
-111.173283120125,55.1438596091367,eba1a907,-111.24514801412428,55.071994715137414,-111.10141822612573,55.21572450313598
-114.9506711047,53.1670630868145,f0d8776d,-115.02253599869928,53.09519819281522,-114.87880621070073,53.238927980813784
-114.553515334756,52.5278680442855,4dd63a74,-114.62538022875528,52.456003150286215,-114.48165044075672,52.59973293828478
-113.807584465197,54.6333991065444,2f02efd2,-113.87944935919627,54.56153421254512,-113.73571957119772,54.705264000543686
-112.92217339313,53.846914001244,444e1203,-112.99403828712927,53.77504910724472,-112.85030849913072,53.918778895243285
-114.985458147962,51.9424036642818,a24c0ad0,-115.05732304196128,51.870538770282515,-114.91359325396273,52.01426855828108
-115.361331446772,53.8058388870288,68d59999,-115.43319634077127,53.733973993029515,-115.28946655277272,53.87770378102808
-115.168844832101,52.8730671135022,f94e7ffc,-115.24070972610028,52.80120221950292,-115.09697993810173,52.944932007501485
-114.85555727204,51.7301834063757,6e536641,-114.92742216603928,51.65831851237642,-114.78369237804073,51.802048300374985
-115.053230889013,54.609542856643,b0f9658d,-115.12509578301227,54.53767796264372,-114.98136599501372,54.681407750642286
-111.941120973415,54.2811600235115,7e3978a4,-112.01298586741427,54.20929512951221,-111.86925607941572,54.35302491751078
-115.116769092282,52.1545946969959,e060cba4,-115.18863398628127,52.08272980299662,-115.04490419828272,52.226459590995184
-112.311636723174,54.2096062978128,c09ba3d6,-112.38350161717328,54.137741403813514,-112.23977182917473,54.28147119181208
-114.864273531679,53.6742685916213,7de4f3e6,-114.93613842567828,53.602403697622016,-114.79240863767973,53.74613348562058
-111.195862448796,54.420493698954,98c57620,-111.26772734279528,54.348628804954714,-111.12399755479673,54.49235859295328
-107.493880074994,60.956786749383,d6475bf4,-107.56574496899327,60.884921855383716,-107.42201518099472,61.02865164338228
-107.266026761508,60.5084296370325,4559c736,-107.33789165550728,60.436564743033216,-107.19416186750873,60.58029453103178
-110.541545485194,60.3032129905974,5adb607c,-110.61341037919328,60.23134809659812,-110.46968059119473,60.375077884596685
-107.495312391473,61.9097919365474,53acabdb,-107.56717728547228,61.83792704254812,-107.42344749747373,61.98165683054668
